DLiP-ID,Target Pref Name
C0004Y,Menin/Histone-lysine N-methyltransferase MLL
C0004Z,Menin/Histone-lysine N-methyltransferase MLL
C00050,Menin/Histone-lysine N-methyltransferase MLL
C00051,Menin/Histone-lysine N-methyltransferase MLL
C00052,Menin/Histone-lysine N-methyltransferase MLL
C00055,Menin/Histone-lysine N-methyltransferase MLL
C00057,Menin/Histone-lysine N-methyltransferase MLL
C00058,Menin/Histone-lysine N-methyltransferase MLL
C0005D,Menin/Histone-lysine N-methyltransferase MLL
C0005F,Menin/Histone-lysine N-methyltransferase MLL
C0005K,Menin/Histone-lysine N-methyltransferase MLL
C0005L,Menin/Histone-lysine N-methyltransferase MLL
C0005M,Menin/Histone-lysine N-methyltransferase MLL
C0005N,Menin/Histone-lysine N-methyltransferase MLL
C0005O,Menin/Histone-lysine N-methyltransferase MLL
C0005P,Menin/Histone-lysine N-methyltransferase MLL
C00063,Menin/Histone-lysine N-methyltransferase MLL
C0005Q,Menin/Histone-lysine N-methyltransferase MLL
C0005R,Menin/Histone-lysine N-methyltransferase MLL
C000ME,Menin/Histone-lysine N-methyltransferase MLL
C0005S,Menin/Histone-lysine N-methyltransferase MLL
C0005T,Menin/Histone-lysine N-methyltransferase MLL
C0005W,Menin/Histone-lysine N-methyltransferase MLL
C0005X,Menin/Histone-lysine N-methyltransferase MLL
C0005Y,Menin/Histone-lysine N-methyltransferase MLL
C00068,Menin/Histone-lysine N-methyltransferase MLL
C00069,Menin/Histone-lysine N-methyltransferase MLL
C0006A,Menin/Histone-lysine N-methyltransferase MLL
C0006B,Menin/Histone-lysine N-methyltransferase MLL
C0006C,Menin/Histone-lysine N-methyltransferase MLL
C0006D,Menin/Histone-lysine N-methyltransferase MLL
C0006E,Menin/Histone-lysine N-methyltransferase MLL
C0006F,Menin/Histone-lysine N-methyltransferase MLL
C0006G,Menin/Histone-lysine N-methyltransferase MLL
C0006H,Menin/Histone-lysine N-methyltransferase MLL
C0006J,Menin/Histone-lysine N-methyltransferase MLL
C0006K,Menin/Histone-lysine N-methyltransferase MLL
C0006L,Menin/Histone-lysine N-methyltransferase MLL
C0006M,Menin/Histone-lysine N-methyltransferase MLL
C0006O,Menin/Histone-lysine N-methyltransferase MLL
C000MF,Menin/Histone-lysine N-methyltransferase MLL
C0006P,Menin/Histone-lysine N-methyltransferase MLL
C0006Q,Menin/Histone-lysine N-methyltransferase MLL
C0006R,Menin/Histone-lysine N-methyltransferase MLL
C0006V,Menin/Histone-lysine N-methyltransferase MLL
C0006W,Menin/Histone-lysine N-methyltransferase MLL
C0006X,Menin/Histone-lysine N-methyltransferase MLL
C0006Y,Menin/Histone-lysine N-methyltransferase MLL
C0006Z,Menin/Histone-lysine N-methyltransferase MLL
C00070,Menin/Histone-lysine N-methyltransferase MLL
C00071,Menin/Histone-lysine N-methyltransferase MLL
C00072,Menin/Histone-lysine N-methyltransferase MLL
C0007V,Menin/Histone-lysine N-methyltransferase MLL
C00073,Menin/Histone-lysine N-methyltransferase MLL
C00074,Menin/Histone-lysine N-methyltransferase MLL
C00075,Menin/Histone-lysine N-methyltransferase MLL
C00076,Menin/Histone-lysine N-methyltransferase MLL
C00077,Menin/Histone-lysine N-methyltransferase MLL
C00078,Menin/Histone-lysine N-methyltransferase MLL
C00079,Menin/Histone-lysine N-methyltransferase MLL
C0007B,Menin/Histone-lysine N-methyltransferase MLL
C0007D,Menin/Histone-lysine N-methyltransferase MLL
C0007E,Menin/Histone-lysine N-methyltransferase MLL
C0007F,Menin/Histone-lysine N-methyltransferase MLL
C0007G,Menin/Histone-lysine N-methyltransferase MLL
C0007H,Menin/Histone-lysine N-methyltransferase MLL
C0007I,Menin/Histone-lysine N-methyltransferase MLL
C0007K,Menin/Histone-lysine N-methyltransferase MLL
C0007L,Menin/Histone-lysine N-methyltransferase MLL
C00083,Menin/Histone-lysine N-methyltransferase MLL
C0007M,Menin/Histone-lysine N-methyltransferase MLL
C0007P,Menin/Histone-lysine N-methyltransferase MLL
C0007Q,Menin/Histone-lysine N-methyltransferase MLL
C0007R,Menin/Histone-lysine N-methyltransferase MLL
C0007S,Menin/Histone-lysine N-methyltransferase MLL
C0007T,Menin/Histone-lysine N-methyltransferase MLL
C0007U,Menin/Histone-lysine N-methyltransferase MLL
C00081,Menin/Histone-lysine N-methyltransferase MLL
C00082,Menin/Histone-lysine N-methyltransferase MLL
C00084,Menin/Histone-lysine N-methyltransferase MLL
C00085,Menin/Histone-lysine N-methyltransferase MLL
C00086,Menin/Histone-lysine N-methyltransferase MLL
C00087,Menin/Histone-lysine N-methyltransferase MLL
C00088,Menin/Histone-lysine N-methyltransferase MLL
C00089,Menin/Histone-lysine N-methyltransferase MLL
C0008J,Menin/Histone-lysine N-methyltransferase MLL
C0008K,Menin/Histone-lysine N-methyltransferase MLL
C0008L,Menin/Histone-lysine N-methyltransferase MLL
C0008M,Menin/Histone-lysine N-methyltransferase MLL
C0008O,Menin/Histone-lysine N-methyltransferase MLL
C000MG,Menin/Histone-lysine N-methyltransferase MLL
C0008P,Menin/Histone-lysine N-methyltransferase MLL
C0008Q,Menin/Histone-lysine N-methyltransferase MLL
C0008Y,Menin/Histone-lysine N-methyltransferase MLL
C0008Z,Menin/Histone-lysine N-methyltransferase MLL
C00090,Menin/Histone-lysine N-methyltransferase MLL
C00091,Menin/Histone-lysine N-methyltransferase MLL
C00092,Menin/Histone-lysine N-methyltransferase MLL
C00093,Menin/Histone-lysine N-methyltransferase MLL
C00094,Menin/Histone-lysine N-methyltransferase MLL
C00095,Menin/Histone-lysine N-methyltransferase MLL
C00096,Menin/Histone-lysine N-methyltransferase MLL
C0009D,Menin/Histone-lysine N-methyltransferase MLL
C0009E,Menin/Histone-lysine N-methyltransferase MLL
C0009F,Menin/Histone-lysine N-methyltransferase MLL
C0009G,Menin/Histone-lysine N-methyltransferase MLL
C0009H,Menin/Histone-lysine N-methyltransferase MLL
C0009I,Menin/Histone-lysine N-methyltransferase MLL
C0009J,Menin/Histone-lysine N-methyltransferase MLL
C0009K,Menin/Histone-lysine N-methyltransferase MLL
C0009L,Menin/Histone-lysine N-methyltransferase MLL
C0009M,Menin/Histone-lysine N-methyltransferase MLL
C0009N,Menin/Histone-lysine N-methyltransferase MLL
T006OP,Rad51/BRCA2
C0009O,Menin/Histone-lysine N-methyltransferase MLL
C000A8,Menin/Histone-lysine N-methyltransferase MLL
C0009P,Menin/Histone-lysine N-methyltransferase MLL
C0009R,Menin/Histone-lysine N-methyltransferase MLL
C0009S,Menin/Histone-lysine N-methyltransferase MLL
C0009T,Menin/Histone-lysine N-methyltransferase MLL
C000A2,Menin/Histone-lysine N-methyltransferase MLL
C0009U,Menin/Histone-lysine N-methyltransferase MLL
C000MH,Menin/Histone-lysine N-methyltransferase MLL
C0009V,Menin/Histone-lysine N-methyltransferase MLL
C000A9,Menin/Histone-lysine N-methyltransferase MLL
C0009W,Menin/Histone-lysine N-methyltransferase MLL
C0009X,Menin/Histone-lysine N-methyltransferase MLL
C0009Y,Menin/Histone-lysine N-methyltransferase MLL
C0009Z,Menin/Histone-lysine N-methyltransferase MLL
C000A0,Menin/Histone-lysine N-methyltransferase MLL
C000A1,Menin/Histone-lysine N-methyltransferase MLL
C000A4,Menin/Histone-lysine N-methyltransferase MLL
C000A6,Menin/Histone-lysine N-methyltransferase MLL
C000A7,Menin/Histone-lysine N-methyltransferase MLL
C000AA,Menin/Histone-lysine N-methyltransferase MLL
C000MJ,Menin/Histone-lysine N-methyltransferase MLL
C000AB,Menin/Histone-lysine N-methyltransferase MLL
C000AD,Menin/Histone-lysine N-methyltransferase MLL
C000AE,Menin/Histone-lysine N-methyltransferase MLL
C000AM,Menin/Histone-lysine N-methyltransferase MLL
C000AN,Menin/Histone-lysine N-methyltransferase MLL
C000AP,Menin/Histone-lysine N-methyltransferase MLL
C000AQ,Menin/Histone-lysine N-methyltransferase MLL
C000AR,Menin/Histone-lysine N-methyltransferase MLL
C000AS,Menin/Histone-lysine N-methyltransferase MLL
C000AT,Menin/Histone-lysine N-methyltransferase MLL
C000AU,Menin/Histone-lysine N-methyltransferase MLL
C000BA,Menin/Histone-lysine N-methyltransferase MLL
C000BB,Menin/Histone-lysine N-methyltransferase MLL
C000BC,Menin/Histone-lysine N-methyltransferase MLL
C000BD,Menin/Histone-lysine N-methyltransferase MLL
C000BE,Menin/Histone-lysine N-methyltransferase MLL
C000BF,Menin/Histone-lysine N-methyltransferase MLL
C000BG,Menin/Histone-lysine N-methyltransferase MLL
C000BT,Menin/Histone-lysine N-methyltransferase MLL
C000BH,Menin/Histone-lysine N-methyltransferase MLL
C000BI,Menin/Histone-lysine N-methyltransferase MLL
C000BL,Menin/Histone-lysine N-methyltransferase MLL
C000BM,Menin/Histone-lysine N-methyltransferase MLL
C000BN,Menin/Histone-lysine N-methyltransferase MLL
C000C4,Menin/Histone-lysine N-methyltransferase MLL
C000BO,Menin/Histone-lysine N-methyltransferase MLL
C000BP,Menin/Histone-lysine N-methyltransferase MLL
C000BQ,Menin/Histone-lysine N-methyltransferase MLL
C000BR,Menin/Histone-lysine N-methyltransferase MLL
C000BZ,Menin/Histone-lysine N-methyltransferase MLL
C000C0,Menin/Histone-lysine N-methyltransferase MLL
C000C1,Menin/Histone-lysine N-methyltransferase MLL
C000C2,Menin/Histone-lysine N-methyltransferase MLL
C000C3,Menin/Histone-lysine N-methyltransferase MLL
C000C5,Menin/Histone-lysine N-methyltransferase MLL
C000C6,Menin/Histone-lysine N-methyltransferase MLL
C000C7,Menin/Histone-lysine N-methyltransferase MLL
C000CC,Menin/Histone-lysine N-methyltransferase MLL
C000CD,Menin/Histone-lysine N-methyltransferase MLL
C000CE,Menin/Histone-lysine N-methyltransferase MLL
C000CF,Menin/Histone-lysine N-methyltransferase MLL
C000CG,Menin/Histone-lysine N-methyltransferase MLL
C000CI,Menin/Histone-lysine N-methyltransferase MLL
C002GV,Importin subunit beta-1/Snurportin-1
C000CJ,Menin/Histone-lysine N-methyltransferase MLL
C000CK,Menin/Histone-lysine N-methyltransferase MLL
C000CL,Menin/Histone-lysine N-methyltransferase MLL
C000CN,Menin/Histone-lysine N-methyltransferase MLL
C000CO,Menin/Histone-lysine N-methyltransferase MLL
C000MK,Menin/Histone-lysine N-methyltransferase MLL
C000CP,Menin/Histone-lysine N-methyltransferase MLL
C000CQ,Menin/Histone-lysine N-methyltransferase MLL
C000CR,Menin/Histone-lysine N-methyltransferase MLL
C004S8,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C000CS,Menin/Histone-lysine N-methyltransferase MLL
C000CT,Menin/Histone-lysine N-methyltransferase MLL
C000CU,Menin/Histone-lysine N-methyltransferase MLL
C000D0,Menin/Histone-lysine N-methyltransferase MLL
C000D1,Menin/Histone-lysine N-methyltransferase MLL
C000D2,Menin/Histone-lysine N-methyltransferase MLL
C000D3,Menin/Histone-lysine N-methyltransferase MLL
C000D4,Menin/Histone-lysine N-methyltransferase MLL
C000D5,Menin/Histone-lysine N-methyltransferase MLL
C000D6,Menin/Histone-lysine N-methyltransferase MLL
C000D7,Menin/Histone-lysine N-methyltransferase MLL
C000DU,Menin/Histone-lysine N-methyltransferase MLL
C000DV,Menin/Histone-lysine N-methyltransferase MLL
C000DW,Menin/Histone-lysine N-methyltransferase MLL
C000DX,Menin/Histone-lysine N-methyltransferase MLL
C000DY,Menin/Histone-lysine N-methyltransferase MLL
C000DZ,Menin/Histone-lysine N-methyltransferase MLL
C000E0,Menin/Histone-lysine N-methyltransferase MLL
C000E1,Menin/Histone-lysine N-methyltransferase MLL
C000E2,Menin/Histone-lysine N-methyltransferase MLL
C000E3,Menin/Histone-lysine N-methyltransferase MLL
C000E4,Menin/Histone-lysine N-methyltransferase MLL
C000E5,Menin/Histone-lysine N-methyltransferase MLL
C000E6,Menin/Histone-lysine N-methyltransferase MLL
C000E7,Menin/Histone-lysine N-methyltransferase MLL
C001GE,Menin/Histone-lysine N-methyltransferase MLL
C000E8,Menin/Histone-lysine N-methyltransferase MLL
C000E9,Menin/Histone-lysine N-methyltransferase MLL
C000EA,Menin/Histone-lysine N-methyltransferase MLL
C000EB,Menin/Histone-lysine N-methyltransferase MLL
T0021Y,Integrins
C000EF,Menin/Histone-lysine N-methyltransferase MLL
C000EG,Menin/Histone-lysine N-methyltransferase MLL
C000EH,Menin/Histone-lysine N-methyltransferase MLL
C000ES,Menin/Histone-lysine N-methyltransferase MLL
C000EJ,Menin/Histone-lysine N-methyltransferase MLL
C000EK,Menin/Histone-lysine N-methyltransferase MLL
C000MM,Menin/Histone-lysine N-methyltransferase MLL
C000EL,Menin/Histone-lysine N-methyltransferase MLL
C000EM,Menin/Histone-lysine N-methyltransferase MLL
C000EN,Menin/Histone-lysine N-methyltransferase MLL
C000EP,Menin/Histone-lysine N-methyltransferase MLL
C000EQ,Menin/Histone-lysine N-methyltransferase MLL
C000ER,Menin/Histone-lysine N-methyltransferase MLL
T0021Z,Integrins
C000ET,Menin/Histone-lysine N-methyltransferase MLL
C000EU,Menin/Histone-lysine N-methyltransferase MLL
C000EV,Menin/Histone-lysine N-methyltransferase MLL
C000EX,Menin/Histone-lysine N-methyltransferase MLL
C000F4,Menin/Histone-lysine N-methyltransferase MLL
C000F5,Menin/Histone-lysine N-methyltransferase MLL
C000F6,Menin/Histone-lysine N-methyltransferase MLL
C000F7,Menin/Histone-lysine N-methyltransferase MLL
C000F8,Menin/Histone-lysine N-methyltransferase MLL
C000F9,Menin/Histone-lysine N-methyltransferase MLL
C000FA,Menin/Histone-lysine N-methyltransferase MLL
C000FB,Menin/Histone-lysine N-methyltransferase MLL
C000PB,Menin/Histone-lysine N-methyltransferase MLL
C000FC,Menin/Histone-lysine N-methyltransferase MLL
C000FD,Menin/Histone-lysine N-methyltransferase MLL
C000FE,Menin/Histone-lysine N-methyltransferase MLL
C000FF,Menin/Histone-lysine N-methyltransferase MLL
C000FG,Menin/Histone-lysine N-methyltransferase MLL
C000FH,Menin/Histone-lysine N-methyltransferase MLL
C000FI,Menin/Histone-lysine N-methyltransferase MLL
C000G8,Menin/Histone-lysine N-methyltransferase MLL
C000FK,Menin/Histone-lysine N-methyltransferase MLL
C000FQ,Menin/Histone-lysine N-methyltransferase MLL
C000FR,Menin/Histone-lysine N-methyltransferase MLL
C000FS,Menin/Histone-lysine N-methyltransferase MLL
T00220,Integrins
C000FT,Menin/Histone-lysine N-methyltransferase MLL
C000FU,Menin/Histone-lysine N-methyltransferase MLL
C000FV,Menin/Histone-lysine N-methyltransferase MLL
C000FW,Menin/Histone-lysine N-methyltransferase MLL
C000FX,Menin/Histone-lysine N-methyltransferase MLL
C000FY,Menin/Histone-lysine N-methyltransferase MLL
C000G2,Menin/Histone-lysine N-methyltransferase MLL
C000G3,Menin/Histone-lysine N-methyltransferase MLL
C000H4,Menin/Histone-lysine N-methyltransferase MLL
C000G4,Menin/Histone-lysine N-methyltransferase MLL
C000G5,Menin/Histone-lysine N-methyltransferase MLL
C000G6,Menin/Histone-lysine N-methyltransferase MLL
C000G7,Menin/Histone-lysine N-methyltransferase MLL
C000GA,Menin/Histone-lysine N-methyltransferase MLL
C000GD,Menin/Histone-lysine N-methyltransferase MLL
C000GE,Menin/Histone-lysine N-methyltransferase MLL
C000GF,Menin/Histone-lysine N-methyltransferase MLL
C000GG,Menin/Histone-lysine N-methyltransferase MLL
C000GH,Menin/Histone-lysine N-methyltransferase MLL
C000GI,Menin/Histone-lysine N-methyltransferase MLL
C000GJ,Menin/Histone-lysine N-methyltransferase MLL
C000GK,Menin/Histone-lysine N-methyltransferase MLL
C000GO,Menin/Histone-lysine N-methyltransferase MLL
C000GP,Menin/Histone-lysine N-methyltransferase MLL
C000GQ,Menin/Histone-lysine N-methyltransferase MLL
C000GR,Menin/Histone-lysine N-methyltransferase MLL
C000GS,Menin/Histone-lysine N-methyltransferase MLL
C000GU,Menin/Histone-lysine N-methyltransferase MLL
C000GV,Menin/Histone-lysine N-methyltransferase MLL
C000GW,Menin/Histone-lysine N-methyltransferase MLL
C000GX,Menin/Histone-lysine N-methyltransferase MLL
C000GZ,Menin/Histone-lysine N-methyltransferase MLL
C000H0,Menin/Histone-lysine N-methyltransferase MLL
C000H1,Menin/Histone-lysine N-methyltransferase MLL
C000H2,Menin/Histone-lysine N-methyltransferase MLL
C000H3,Menin/Histone-lysine N-methyltransferase MLL
C000H5,Menin/Histone-lysine N-methyltransferase MLL
C000H6,Menin/Histone-lysine N-methyltransferase MLL
C000H7,Menin/Histone-lysine N-methyltransferase MLL
C000H8,Menin/Histone-lysine N-methyltransferase MLL
C000H9,Menin/Histone-lysine N-methyltransferase MLL
C000HA,Menin/Histone-lysine N-methyltransferase MLL
C000HB,Menin/Histone-lysine N-methyltransferase MLL
C000HC,Menin/Histone-lysine N-methyltransferase MLL
C000HD,Menin/Histone-lysine N-methyltransferase MLL
C000HE,Menin/Histone-lysine N-methyltransferase MLL
C000HF,Menin/Histone-lysine N-methyltransferase MLL
C000HG,Menin/Histone-lysine N-methyltransferase MLL
C000HH,Menin/Histone-lysine N-methyltransferase MLL
C000HI,Menin/Histone-lysine N-methyltransferase MLL
C000HO,Menin/Histone-lysine N-methyltransferase MLL
C000HP,Menin/Histone-lysine N-methyltransferase MLL
C000HQ,Menin/Histone-lysine N-methyltransferase MLL
C000HR,Menin/Histone-lysine N-methyltransferase MLL
C000HS,Menin/Histone-lysine N-methyltransferase MLL
C000M9,Menin/Histone-lysine N-methyltransferase MLL
C000HT,Menin/Histone-lysine N-methyltransferase MLL
C000HU,Menin/Histone-lysine N-methyltransferase MLL
C000HV,Menin/Histone-lysine N-methyltransferase MLL
C000HW,Menin/Histone-lysine N-methyltransferase MLL
C000I6,Menin/Histone-lysine N-methyltransferase MLL
C000I7,Menin/Histone-lysine N-methyltransferase MLL
C000I8,Menin/Histone-lysine N-methyltransferase MLL
C000I9,Menin/Histone-lysine N-methyltransferase MLL
C00154,Menin/Histone-lysine N-methyltransferase MLL
C000IA,Menin/Histone-lysine N-methyltransferase MLL
C000IB,Menin/Histone-lysine N-methyltransferase MLL
C000IC,Menin/Histone-lysine N-methyltransferase MLL
C000ID,Menin/Histone-lysine N-methyltransferase MLL
C000IE,Menin/Histone-lysine N-methyltransferase MLL
C000IH,Menin/Histone-lysine N-methyltransferase MLL
C000II,Menin/Histone-lysine N-methyltransferase MLL
C000IJ,Menin/Histone-lysine N-methyltransferase MLL
C000IK,Menin/Histone-lysine N-methyltransferase MLL
C000IL,Menin/Histone-lysine N-methyltransferase MLL
C000IM,Menin/Histone-lysine N-methyltransferase MLL
C000IN,Menin/Histone-lysine N-methyltransferase MLL
C000IO,Menin/Histone-lysine N-methyltransferase MLL
C000MX,Menin/Histone-lysine N-methyltransferase MLL
C000IP,Menin/Histone-lysine N-methyltransferase MLL
C000JH,Menin/Histone-lysine N-methyltransferase MLL
C000JI,Menin/Histone-lysine N-methyltransferase MLL
C000JJ,Menin/Histone-lysine N-methyltransferase MLL
C000JK,Menin/Histone-lysine N-methyltransferase MLL
C0017U,Menin/Histone-lysine N-methyltransferase MLL
C000JL,Menin/Histone-lysine N-methyltransferase MLL
C000JM,Menin/Histone-lysine N-methyltransferase MLL
C000JN,Menin/Histone-lysine N-methyltransferase MLL
C000JO,Menin/Histone-lysine N-methyltransferase MLL
C000JP,Menin/Histone-lysine N-methyltransferase MLL
C000KO,Menin/Histone-lysine N-methyltransferase MLL
C000KP,Menin/Histone-lysine N-methyltransferase MLL
C000KQ,Menin/Histone-lysine N-methyltransferase MLL
C000KR,Menin/Histone-lysine N-methyltransferase MLL
C000KS,Menin/Histone-lysine N-methyltransferase MLL
C0015W,Menin/Histone-lysine N-methyltransferase MLL
C000KT,Menin/Histone-lysine N-methyltransferase MLL
C000KU,Menin/Histone-lysine N-methyltransferase MLL
C000KV,Menin/Histone-lysine N-methyltransferase MLL
C000KW,Menin/Histone-lysine N-methyltransferase MLL
C000PM,Menin/Histone-lysine N-methyltransferase MLL
C000L0,Menin/Histone-lysine N-methyltransferase MLL
C000L1,Menin/Histone-lysine N-methyltransferase MLL
C000L2,Menin/Histone-lysine N-methyltransferase MLL
C000MY,Menin/Histone-lysine N-methyltransferase MLL
C000L3,Menin/Histone-lysine N-methyltransferase MLL
C000L4,Menin/Histone-lysine N-methyltransferase MLL
C000L5,Menin/Histone-lysine N-methyltransferase MLL
C000L6,Menin/Histone-lysine N-methyltransferase MLL
C000L7,Menin/Histone-lysine N-methyltransferase MLL
C000L8,Menin/Histone-lysine N-methyltransferase MLL
C000LA,Menin/Histone-lysine N-methyltransferase MLL
T0039S,Integrins
C000LB,Menin/Histone-lysine N-methyltransferase MLL
C000LC,Menin/Histone-lysine N-methyltransferase MLL
C000LD,Menin/Histone-lysine N-methyltransferase MLL
C000LE,Menin/Histone-lysine N-methyltransferase MLL
C000LF,Menin/Histone-lysine N-methyltransferase MLL
C000LG,Menin/Histone-lysine N-methyltransferase MLL
C000LH,Menin/Histone-lysine N-methyltransferase MLL
C000LI,Menin/Histone-lysine N-methyltransferase MLL
C000LJ,Menin/Histone-lysine N-methyltransferase MLL
C000LK,Menin/Histone-lysine N-methyltransferase MLL
C000LL,Menin/Histone-lysine N-methyltransferase MLL
C000LM,Menin/Histone-lysine N-methyltransferase MLL
C000LN,Menin/Histone-lysine N-methyltransferase MLL
C000LO,Menin/Histone-lysine N-methyltransferase MLL
C000LP,Menin/Histone-lysine N-methyltransferase MLL
T0039T,HIF-1a/p300
C000LQ,Menin/Histone-lysine N-methyltransferase MLL
C000LR,Menin/Histone-lysine N-methyltransferase MLL
C000LS,Menin/Histone-lysine N-methyltransferase MLL
C000LT,Menin/Histone-lysine N-methyltransferase MLL
C000M3,Menin/Histone-lysine N-methyltransferase MLL
C000LU,Menin/Histone-lysine N-methyltransferase MLL
C000LV,Menin/Histone-lysine N-methyltransferase MLL
C0015X,Menin/Histone-lysine N-methyltransferase MLL
C000LW,Menin/Histone-lysine N-methyltransferase MLL
C000LX,Menin/Histone-lysine N-methyltransferase MLL
C000LY,Menin/Histone-lysine N-methyltransferase MLL
C000LZ,Menin/Histone-lysine N-methyltransferase MLL
C000M1,Menin/Histone-lysine N-methyltransferase MLL
C000M2,Menin/Histone-lysine N-methyltransferase MLL
C002DN,Importin subunit beta-1/Snurportin-1
C000M4,Menin/Histone-lysine N-methyltransferase MLL
C000M5,Menin/Histone-lysine N-methyltransferase MLL
C000M6,Menin/Histone-lysine N-methyltransferase MLL
C000M8,Menin/Histone-lysine N-methyltransferase MLL
C000MN,Menin/Histone-lysine N-methyltransferase MLL
C000MO,Menin/Histone-lysine N-methyltransferase MLL
C000MP,Menin/Histone-lysine N-methyltransferase MLL
C002DO,Importin subunit beta-1/Snurportin-1
C000MQ,Menin/Histone-lysine N-methyltransferase MLL
C000MR,Menin/Histone-lysine N-methyltransferase MLL
C000MT,Menin/Histone-lysine N-methyltransferase MLL
C000MU,Menin/Histone-lysine N-methyltransferase MLL
C000MV,Menin/Histone-lysine N-methyltransferase MLL
C000NT,Menin/Histone-lysine N-methyltransferase MLL
C000NU,Menin/Histone-lysine N-methyltransferase MLL
C002DP,Importin subunit beta-1/Snurportin-1
C000NV,Menin/Histone-lysine N-methyltransferase MLL
C000NX,Menin/Histone-lysine N-methyltransferase MLL
C000NY,Menin/Histone-lysine N-methyltransferase MLL
C000O0,Menin/Histone-lysine N-methyltransferase MLL
C000O1,Menin/Histone-lysine N-methyltransferase MLL
C000O2,Menin/Histone-lysine N-methyltransferase MLL
C001D4,Menin/Histone-lysine N-methyltransferase MLL
T00221,IL-2/IL-2Ra
C000O3,Menin/Histone-lysine N-methyltransferase MLL
C000O4,Menin/Histone-lysine N-methyltransferase MLL
C000O5,Menin/Histone-lysine N-methyltransferase MLL
C000O6,Menin/Histone-lysine N-methyltransferase MLL
C000O7,Menin/Histone-lysine N-methyltransferase MLL
C000O8,Menin/Histone-lysine N-methyltransferase MLL
T0039U,FKBP1A/FK506
C000OG,Menin/Histone-lysine N-methyltransferase MLL
C000O9,Menin/Histone-lysine N-methyltransferase MLL
C000OA,Menin/Histone-lysine N-methyltransferase MLL
C000OB,Menin/Histone-lysine N-methyltransferase MLL
C000OC,Menin/Histone-lysine N-methyltransferase MLL
C000OD,Menin/Histone-lysine N-methyltransferase MLL
C000OE,Menin/Histone-lysine N-methyltransferase MLL
T0039V,Integrins
C000OF,Menin/Histone-lysine N-methyltransferase MLL
C000OH,Menin/Histone-lysine N-methyltransferase MLL
C000OI,Menin/Histone-lysine N-methyltransferase MLL
C000OJ,Menin/Histone-lysine N-methyltransferase MLL
C000OK,Menin/Histone-lysine N-methyltransferase MLL
C000OR,Menin/Histone-lysine N-methyltransferase MLL
C002DQ,Importin subunit beta-1/Snurportin-1
C000OS,Menin/Histone-lysine N-methyltransferase MLL
C000OT,Menin/Histone-lysine N-methyltransferase MLL
C000OU,Menin/Histone-lysine N-methyltransferase MLL
C000OW,Menin/Histone-lysine N-methyltransferase MLL
C000OX,Menin/Histone-lysine N-methyltransferase MLL
C000OY,Menin/Histone-lysine N-methyltransferase MLL
C000OZ,Menin/Histone-lysine N-methyltransferase MLL
C000P1,Menin/Histone-lysine N-methyltransferase MLL
T0039W,p53/MDM2
C000P2,Menin/Histone-lysine N-methyltransferase MLL
C000P3,Menin/Histone-lysine N-methyltransferase MLL
C000P4,Menin/Histone-lysine N-methyltransferase MLL
C000P5,Menin/Histone-lysine N-methyltransferase MLL
C000P6,Menin/Histone-lysine N-methyltransferase MLL
C000P7,Menin/Histone-lysine N-methyltransferase MLL
C000WR,Menin/Histone-lysine N-methyltransferase MLL
C000P8,Menin/Histone-lysine N-methyltransferase MLL
C000PA,Menin/Histone-lysine N-methyltransferase MLL
C000PD,Menin/Histone-lysine N-methyltransferase MLL
C000PE,Menin/Histone-lysine N-methyltransferase MLL
C000PF,Menin/Histone-lysine N-methyltransferase MLL
C000PG,Menin/Histone-lysine N-methyltransferase MLL
C000PH,Menin/Histone-lysine N-methyltransferase MLL
C000PI,Menin/Histone-lysine N-methyltransferase MLL
C002E1,Importin subunit beta-1/Snurportin-1
C001CB,Menin/Histone-lysine N-methyltransferase MLL
C000PJ,Menin/Histone-lysine N-methyltransferase MLL
